"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"54491","생활서비스시설_공원_1088","ZON216","생활서비스시설_공원"," "," ","어린이공원(능안)"," ","",""
"54492","생활서비스시설_공원_1090","ZON216","생활서비스시설_공원"," "," ","어린이공원(호돌이)"," ","",""
"54493","생활서비스시설_공원_1092","ZON216","생활서비스시설_공원"," "," ","어린이공원(노을)"," ","",""
"54494","생활서비스시설_공원_1093","ZON216","생활서비스시설_공원"," "," ","어린이공원(염창어린이공원)"," ","",""
"54495","생활서비스시설_공원_1094","ZON216","생활서비스시설_공원"," "," ","기타공원(원당)"," ","",""
"54496","생활서비스시설_공원_1095","ZON216","생활서비스시설_공원"," "," ","근린공원(원당)"," ","",""
"54497","생활서비스시설_공원_1096","ZON216","생활서비스시설_공원"," "," ","어린이공원(솔뫼)"," ","",""
"54498","생활서비스시설_공원_1098","ZON216","생활서비스시설_공원"," "," ","어린이공원(메아리)"," ","",""
"54499","생활서비스시설_공원_1099","ZON216","생활서비스시설_공원"," "," ","어린이공원(버들)"," ","",""
"54500","생활서비스시설_공원_1001","ZON216","생활서비스시설_공원"," "," ","어린이공원(정목)"," ","",""
"54501","생활서비스시설_공원_1005","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃동산)"," ","",""
"54502","생활서비스시설_공원_1007","ZON216","생활서비스시설_공원"," "," ","어린이공원(곰달래)"," ","",""
"54503","생활서비스시설_공원_1011","ZON216","생활서비스시설_공원"," "," ","근린공원(목마)"," ","",""
"54504","생활서비스시설_공원_1012","ZON216","생활서비스시설_공원"," "," ","근린공원(신월)"," ","",""
"54505","생활서비스시설_공원_1016","ZON216","생활서비스시설_공원"," "," ","어린이공원(금실)"," ","",""
"54506","생활서비스시설_공원_1021","ZON216","생활서비스시설_공원"," "," ","마을마당(목4동)"," ","",""
"54507","생활서비스시설_공원_1023","ZON216","생활서비스시설_공원"," "," ","근린공원(넘은들)"," ","",""
"54508","생활서비스시설_공원_1028","ZON216","생활서비스시설_공원"," "," ","근린공원(계남<시공원>)"," ","",""
"54509","생활서비스시설_공원_1029","ZON216","생활서비스시설_공원"," "," ","근린공원(빠리)"," ","",""
"54510","생활서비스시설_공원_0874","ZON216","생활서비스시설_공원"," "," ","도시자연공원((인왕산)<시공원>)"," ","",""
"54511","생활서비스시설_공원_0876","ZON216","생활서비스시설_공원"," "," ","하천(불광천)"," ","",""
"54512","생활서비스시설_공원_0883","ZON216","생활서비스시설_공원"," "," ","어린이공원(도화소)"," ","",""
"54513","생활서비스시설_공원_0884","ZON216","생활서비스시설_공원"," "," ","마을마당(대흥동)"," ","",""
"54514","생활서비스시설_공원_0903","ZON216","생활서비스시설_공원"," "," ","어린이공원(샘터)"," ","",""
"54515","생활서비스시설_공원_0905","ZON216","생활서비스시설_공원"," "," ","어린이공원(중동소)"," ","",""
"54516","생활서비스시설_공원_0906","ZON216","생활서비스시설_공원"," "," ","어린이공원(애오개)"," ","",""
"54517","생활서비스시설_공원_0909","ZON216","생활서비스시설_공원"," "," ","어린이공원(동교)"," ","",""
"54518","생활서비스시설_공원_0911","ZON216","생활서비스시설_공원"," "," ","마을마당(연화소공원)"," ","",""
"54519","생활서비스시설_공원_0912","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"54939","생활서비스시설_공원_0760","ZON216","생활서비스시설_공원"," "," ","마을마당(자투리(녹번))"," ","",""
"54940","생활서비스시설_공원_0761","ZON216","생활서비스시설_공원"," "," ","어린이공원(궁말)"," ","",""
"54941","생활서비스시설_공원_0762","ZON216","생활서비스시설_공원"," "," ","마을마당(신사)"," ","",""
"54942","생활서비스시설_공원_0764","ZON216","생활서비스시설_공원"," "," ","어린이공원(분토골)"," ","",""
"54943","생활서비스시설_공원_0765","ZON216","생활서비스시설_공원"," "," ","마을마당(연천초교앞)"," ","",""
"54944","생활서비스시설_공원_0769","ZON216","생활서비스시설_공원"," "," ","어린이공원(역마을)"," ","",""
"54945","생활서비스시설_공원_0770","ZON216","생활서비스시설_공원"," "," ","어린이공원(응암4동)"," ","",""
"54946","생활서비스시설_공원_0772","ZON216","생활서비스시설_공원"," "," ","마을마당(자투리토지(신사))"," ","",""
"54947","생활서비스시설_공원_0773","ZON216","생활서비스시설_공원"," "," ","어린이공원(호연)"," ","",""
"54948","생활서비스시설_공원_0437","ZON216","생활서비스시설_공원"," "," ","기타공원(장위동향나무쉼터)"," ","",""
"54949","생활서비스시설_공원_0670","ZON216","생활서비스시설_공원"," "," ","어린이공원(반디)"," ","",""
"54950","생활서비스시설_공원_0671","ZON216","생활서비스시설_공원"," "," ","근린공원(충숙)"," ","",""
"54951","생활서비스시설_공원_0676","ZON216","생활서비스시설_공원"," "," ","마을마당(중계1동소공원)"," ","",""
"54952","생활서비스시설_공원_0680","ZON216","생활서비스시설_공원"," "," ","어린이공원(두루미)"," ","",""
"54953","생활서비스시설_공원_0684","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"54954","생활서비스시설_공원_0688","ZON216","생활서비스시설_공원"," "," ","근린공원(가재울)"," ","",""
"54955","생활서비스시설_공원_0691","ZON216","생활서비스시설_공원"," "," ","어린이공원(중현)"," ","",""
"54956","생활서비스시설_공원_0694","ZON216","생활서비스시설_공원"," "," ","근린공원(한내)"," ","",""
"54957","생활서비스시설_공원_0698","ZON216","생활서비스시설_공원"," "," ","어린이공원(나래)"," ","",""
"54958","생활서비스시설_공원_0700","ZON216","생활서비스시설_공원"," "," ","마을마당(쌈지마당)"," ","",""
"54959","생활서비스시설_공원_0703","ZON216","생활서비스시설_공원"," "," ","도시자연공원(불암산<시공원>)"," ","",""
"54960","생활서비스시설_공원_0704","ZON216","생활서비스시설_공원"," "," ","근린공원(마들)"," ","",""
"54961","생활서비스시설_공원_0706","ZON216","생활서비스시설_공원"," "," ","어린이공원(연촌)"," ","",""
"54962","생활서비스시설_공원_0707","ZON216","생활서비스시설_공원"," "," ","근린공원(노해)"," ","",""
"54963","생활서비스시설_공원_0709","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌곶이)"," ","",""
"54964","생활서비스시설_공원_0710","ZON216","생활서비스시설_공원"," "," ","어린이공원(불암)"," ","",""
"54965","생활서비스시설_공원_0713","ZON216","생활서비스시설_공원"," "," ","어린이공원(철쭉)"," ","",""
"54966","생활서비스시설_공원_0714","ZON216","생활서비스시설_공원"," "," ","어린이공원(새마을)"," ","",""
"54967","생활서비스시설_공원_0715","ZON216","생활서비스시설_공원"," "," ","어린이공원(하계)"," ","",""
"54968","생활서비스시설_공원_0716","ZON216","생활서비스시설_공원"," "," ","어린이공원(엄지)"," ","",""
"54969","생활서비스시설_공원_0718","ZON216","생활서비스시설_공원"," "," ","어린이공원(광석)"," ","",""
"54970","생활서비스시설_공원_0719","ZON216","생활서비스시설_공원"," "," ","근린공원(달맞이)"," ","",""
"54971","생활서비스시설_공원_0720","ZON216","생활서비스시설_공원"," "," ","근린공원(갈말)"," ","",""
"54972","생활서비스시설_공원_0721","ZON216","생활서비스시설_공원"," "," ","어린이공원(샛별)"," ","",""
"54973","생활서비스시설_공원_0723","ZON216","생활서비스시설_공원"," "," ","근린공원(골마을)"," ","",""
"54974","생활서비스시설_공원_0726","ZON216","생활서비스시설_공원"," "," ","어린이공원(무지개)"," ","",""
"55464","생활서비스시설_공원_0065","ZON216","생활서비스시설_공원"," "," ","근린공원(원서)"," ","",""
"55465","생활서비스시설_공원_0067","ZON216","생활서비스시설_공원"," "," ","어린이공원(후창)"," ","",""
"55466","생활서비스시설_공원_0068","ZON216","생활서비스시설_공원"," "," ","근린공원(경희궁<시공원>)"," ","",""
"55467","생활서비스시설_공원_0070","ZON216","생활서비스시설_공원"," "," ","근린공원(숭인)"," ","",""
"55468","생활서비스시설_공원_0072","ZON216","생활서비스시설_공원"," "," ","소공원(명륜3쉼터1)"," ","",""
"55469","생활서비스시설_공원_0074","ZON216","생활서비스시설_공원"," "," ","근린공원(삼청<시공원>)"," ","",""
"55470","생활서비스시설_공원_0075","ZON216","생활서비스시설_공원"," "," ","광장(종묘광장)"," ","",""
"55471","생활서비스시설_공원_0077","ZON216","생활서비스시설_공원"," "," ","어린이공원(지봉골)"," ","",""
"55472","생활서비스시설_공원_0078","ZON216","생활서비스시설_공원"," "," ","근린공원(와룡<시공원>)"," ","",""
"55473","생활서비스시설_공원_0085","ZON216","생활서비스시설_공원"," "," ","근린공원(경복)"," ","",""
"55474","생활서비스시설_공원_0087","ZON216","생활서비스시설_공원"," "," ","소공원(부암동쉼터)"," ","",""
"55475","생활서비스시설_공원_0088","ZON216","생활서비스시설_공원"," "," ","근린공원(탑골)"," ","",""
"55476","생활서비스시설_공원_0022","ZON216","생활서비스시설_공원"," "," ","근린공원((응봉))"," ","",""
"55477","생활서비스시설_공원_0023","ZON216","생활서비스시설_공원"," "," ","근린공원(선유도공원)"," ","",""
"53932","생활서비스시설_공원_1469","ZON216","생활서비스시설_공원"," "," ","어린이공원(용말)"," ","",""
"53933","생활서비스시설_공원_1470","ZON216","생활서비스시설_공원"," "," ","어린이공원(계리)"," ","",""
"53934","생활서비스시설_공원_1471","ZON216","생활서비스시설_공원"," "," ","어린이공원(돌샘)"," ","",""
"53935","생활서비스시설_공원_1472","ZON216","생활서비스시설_공원"," "," ","어린이공원(고무래)"," ","",""
"53936","생활서비스시설_공원_1473","ZON216","생활서비스시설_공원"," "," ","어린이공원(남태령)"," ","",""
"53937","생활서비스시설_공원_1474","ZON216","생활서비스시설_공원"," "," ","소공원(반포본동)"," ","",""
"53938","생활서비스시설_공원_1475","ZON216","생활서비스시설_공원"," "," ","어린이공원(세원)"," ","",""
"53939","생활서비스시설_공원_1476","ZON216","생활서비스시설_공원"," "," ","어린이공원(서원)"," ","",""
"53940","생활서비스시설_공원_1477","ZON216","생활서비스시설_공원"," "," ","마을마당(방배2동)"," ","",""
"53941","생활서비스시설_공원_1478","ZON216","생활서비스시설_공원"," "," ","근린공원(방아다리1)"," ","",""
"53942","생활서비스시설_공원_1479","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘푸른)"," ","",""
"53943","생활서비스시설_공원_1480","ZON216","생활서비스시설_공원"," "," ","어린이공원(분토골)"," ","",""
"53944","생활서비스시설_공원_1481","ZON216","생활서비스시설_공원"," "," ","어린이공원(염곡)"," ","",""
"53945","생활서비스시설_공원_1483","ZON216","생활서비스시설_공원"," "," ","어린이공원(궁현)"," ","",""
"53946","생활서비스시설_공원_1484","ZON216","생활서비스시설_공원"," "," ","마을마당(서초동)"," ","",""
"53947","생활서비스시설_공원_1485","ZON216","생활서비스시설_공원"," "," ","어린이공원(정문)"," ","",""
"53948","생활서비스시설_공원_1487","ZON216","생활서비스시설_공원"," "," ","어린이공원(원촌)"," ","",""
"53949","생활서비스시설_공원_1488","ZON216","생활서비스시설_공원"," "," ","어린이공원(바우뫼)"," ","",""
"53950","생활서비스시설_공원_1490","ZON216","생활서비스시설_공원"," "," ","어린이공원(마산말)"," ","",""
"53951","생활서비스시설_공원_1491","ZON216","생활서비스시설_공원"," "," ","근린공원(양재)"," ","",""
"53952","생활서비스시설_공원_1493","ZON216","생활서비스시설_공원"," "," ","마을마당(잠원동)"," ","",""
"53953","생활서비스시설_공원_1494","ZON216","생활서비스시설_공원"," "," ","어린이공원(교대)"," ","",""
"53954","생활서비스시설_공원_1498","ZON216","생활서비스시설_공원"," "," ","어린이공원(효자)"," ","",""
"53955","생활서비스시설_공원_1499","ZON216","생활서비스시설_공원"," "," ","어린이공원(비석)"," ","",""
